,Open Bid_x,Open Bid_y,Short Swap USDPLN,Long Swap USDPLN,open_1
2018-03-28,1.65,-0.85,-4.970760233918135e-06,-1.0377358490566036e-05,8.22139
2018-03-29,1.65,-0.85,-4.873294346978573e-07,-4.71698113207547e-06,8.33878
2018-03-30,1.65,-0.85,-4.873294346978573e-07,-4.71698113207547e-06,8.34849
2018-03-31,1.4,-0.85,-4.873294346978573e-07,-4.71698113207547e-06,8.34849
2018-04-01,1.4,-0.85,-2.136752136752138e-06,-2.314814814814819e-06,8.34849
2018-04-02,1.6,-0.85,-2.136752136752138e-06,-2.314814814814819e-06,8.34959
2018-04-03,1.65,-0.85,-1.949317738791426e-06,-3.14465408805032e-06,8.38606
2018-04-04,1.65,-0.85,-2.046783625730991e-06,-1.3522012578616348e-05,8.38278
2018-04-05,1.65,-0.85,-1.6569200779727115e-06,-3.459119496855345e-06,8.39238
2018-04-06,1.65,-0.85,-3.1189083820662744e-06,-1.886792452830188e-06,8.43005
2018-04-09,1.68,-0.85,-2.3662551440329267e-06,-9.328358208955264e-07,8.38975
2018-04-10,1.65,-0.85,-3.6062378167641354e-06,-1.362683438155142e-06,8.35428
2018-04-11,1.68,-0.85,-4.9382716049382784e-06,-4.975124378109449e-06,8.29897
2018-04-12,1.65,-0.85,-4.19103313840156e-06,-7.337526205450732e-07,8.32357
2018-04-13,1.5,-0.85,-2.6748971193415646e-06,-2.666666666666669e-06,8.41879
2018-04-16,1.68,-0.85,-3.0864197530864213e-06,8.291873963515717e-07,8.4691
2018-04-17,1.65,-0.85,-2.241715399610137e-06,-2.8301886792452827e-06,8.40758
2018-04-18,1.65,-0.85,-7.602339181286554e-06,-7.547169811320752e-06,8.39932
2018-04-19,1.65,-0.85,-3.8011695906432776e-06,-1.1530398322851152e-06,8.39756
2018-04-20,1.65,-0.85,-3.7037037037037054e-06,-1.2578616352201254e-06,8.41334
2018-04-21,1.4,-0.85,-2.884615384615384e-06,-4.629629629629631e-06,8.41334
2018-04-23,1.65,-0.85,-4.19103313840156e-06,-7.337526205450732e-07,8.45243
2018-04-24,1.65,-0.52,-4.19103313840156e-06,-7.337526205450732e-07,8.5105
2018-04-25,1.65,-0.85,-1.754385964912281e-05,3.144654088050314e-06,8.51462
2018-04-26,1.7,-0.85,-4.28921568627451e-06,1.0288065843621417e-06,8.54534
2018-04-27,1.67,-0.85,-1.5151515151515157e-06,-2.392842280482729e-06,8.64897
2018-04-28,1.4,-0.65,-1.5151515151515157e-06,-2.392842280482729e-06,8.64897
2018-04-29,1.4,-0.65,-1.5151515151515157e-06,-2.392842280482729e-06,8.64897
2018-04-30,1.62,-0.53,-1.5151515151515157e-06,-2.968617472434265e-06,8.66673
2018-05-01,1.65,-0.85,-1.6569200779727115e-06,-3.459119496855345e-06,8.74671
2018-05-02,1.62,-0.85,-2.1212121212121254e-06,-1.1450381679389312e-05,8.83195
2018-05-03,1.65,-0.85,-2.1442495126705657e-06,-2.9350104821802926e-06,8.89189
2018-05-04,1.65,-0.85,-3.2163742690058487e-06,-1.781970649895184e-06,8.80367
2018-05-06,1.63,-0.85,-3.2163742690058487e-06,-1.781970649895184e-06,8.80367
2018-05-07,1.7,-0.85,-1.9403594771241792e-06,-1.3374485596707791e-06,8.79572
2018-05-08,1.65,-0.85,-2.729044834307992e-06,-2.3060796645702304e-06,8.84593
2018-05-09,1.65,-0.85,-7.89473684210526e-06,-7.232704402515721e-06,8.82425
2018-05-10,1.65,-0.85,-2.0467836257309973e-06,-3.0398322851153034e-06,8.69923
2018-05-11,1.65,-0.85,-2.3391812865497054e-06,-2.7253668763102782e-06,8.64491
2018-05-13,1.62,-0.85,-2.3391812865497054e-06,-2.7253668763102782e-06,8.64491
2018-05-14,1.65,-0.85,-3.313840155945423e-06,-1.6771488469601673e-06,8.5784
2018-05-15,1.65,-0.85,-4.483430799220277e-06,-4.192872117400418e-07,8.63634
2018-05-16,1.65,-0.85,-1.257309941520468e-05,-2.20125786163522e-06,8.68988
2018-05-17,1.65,-0.85,-3.50877192982456e-06,-1.4675052410901463e-06,8.68414
2018-05-18,1.65,-0.85,-2.9239766081871373e-06,-2.096436058700209e-06,8.7418
2018-05-20,1.62,-0.85,-2.9239766081871373e-06,-2.096436058700209e-06,8.7418
2018-05-21,1.65,-0.85,-4.385964912280703e-06,-5.241090146750523e-07,8.7618
2018-05-22,1.65,-0.55,-3.2163742690058487e-06,-1.781970649895184e-06,8.68054
2018-05-23,1.65,-0.85,-1.052631578947368e-05,-4.402515723270439e-06,8.7046
2018-05-24,1.65,-0.85,-4.19103313840156e-06,-7.337526205450732e-07,8.7569
2018-05-25,1.7,-0.85,-2.8594771241830056e-06,-4.115226337448565e-07,8.76211
2018-05-27,1.62,-0.65,-2.8594771241830056e-06,-4.115226337448565e-07,8.76211
2018-05-28,1.65,-0.53,-3.4113060428849914e-06,-1.572327044025157e-06,8.72681
2018-05-29,1.65,-0.85,-3.4113060428849914e-06,-1.572327044025157e-06,8.8204
2018-05-30,1.65,-0.85,-8.479532163742688e-06,-6.6037735849056765e-06,8.97019
2018-05-31,1.65,-0.85,-2.826510721247563e-06,-2.201257861635225e-06,8.81056
2018-06-01,1.65,-0.85,-3.4113060428849914e-06,-1.572327044025157e-06,8.8242
2018-06-03,1.62,-0.85,-3.4113060428849914e-06,-1.572327044025157e-06,8.8242
2018-06-04,1.65,-0.85,-3.0214424951267056e-06,-1.991614255765199e-06,8.7934
2018-06-05,1.65,-0.85,-3.313840155945423e-06,-1.6771488469601673e-06,8.75865
2018-06-06,1.65,-0.85,-1.052631578947368e-05,-4.402515723270439e-06,8.73759
2018-06-07,1.65,-0.85,-4.093567251461991e-06,-8.385744234800836e-07,8.71707
2018-06-08,1.65,-0.85,-3.2163742690058487e-06,-1.781970649895184e-06,8.7032
2018-06-10,1.73,-0.85,-3.2163742690058487e-06,-1.781970649895184e-06,8.7032
2018-06-11,1.7,-0.85,-3.352490421455939e-06,-1.5432098765432106e-06,8.70061
2018-06-12,1.7,-0.85,-2.5862068965517237e-06,-2.366255144032918e-06,8.66829
2018-06-13,1.9,-0.85,-1.532258064516129e-05,2.011494252873558e-06,8.64233
2018-06-14,1.85,-0.85,-4.629629629629629e-06,4.873294346978573e-07,8.6052
2018-06-15,1.86,-0.85,-4.992737835875095e-06,4.856254856254892e-07,8.74795
2018-06-18,1.86,-0.85,-4.992737835875095e-06,4.856254856254892e-07,8.79975
2018-06-19,1.86,-0.54,-3.4495279593318845e-06,-1.1655011655011631e-06,8.8139
2018-06-20,1.75,-0.85,-8.757062146892666e-06,-5.757575757575758e-06,8.9029
2018-06-21,1.86,-0.85,-4.538852578068264e-06,0.0,8.89209
2018-06-22,1.95,-0.62,-4.208754208754208e-06,1.2241054613935962e-06,8.87875
2018-06-24,1.86,-0.65,-4.208754208754208e-06,1.2241054613935962e-06,8.87875
2018-06-25,1.8,-0.53,-4.444444444444445e-06,-1.984126984127039e-07,8.85312
2018-06-26,1.8,-0.5,-4.406130268199233e-06,5.9523809523809e-07,8.84457
2018-06-27,1.9,-0.5,-1.2777777777777775e-05,1.7241379310344863e-06,8.8771
2018-06-28,1.95,-0.5,-5.197132616487456e-06,1.2241054613935962e-06,8.96175
2018-06-29,1.88,-0.63,-3.5421327367636075e-06,-1.929012345679006e-07,8.9746
2018-07-01,1.85,-0.85,-3.5421327367636075e-06,-1.929012345679006e-07,8.9746
2018-07-02,1.95,-0.85,-5.555555555555554e-06,1.2241054613935962e-06,8.9707
2018-07-03,1.95,-0.85,-6.084656084656085e-06,1.7890772128060292e-06,8.96663
2018-07-04,1.97,-0.85,-1.710816777041943e-05,1.038159371492704e-05,8.82787
2018-07-05,2.1,-0.85,-6.481481481481477e-06,2.419354838709679e-06,8.78771
2018-07-06,2.1,-0.85,-6.33680555555556e-06,2.956989247311828e-06,8.7701
2018-07-08,1.84,-0.85,-6.33680555555556e-06,2.956989247311828e-06,8.7701
2018-07-09,1.9,-0.85,-4.53703703703704e-06,8.6206896551724e-07,8.70848
2018-07-10,1.9,-0.85,-4.928315412186381e-06,4.789272030651319e-07,8.7181
2018-07-11,2.0,-0.85,-1.507936507936507e-05,3.3333333333333363e-06,8.7515
2018-07-12,2.1,-0.85,-5.202821869488536e-06,2.150537634408601e-06,8.81304
2018-07-13,1.98,-0.85,-3.981481481481478e-06,1.0253542132736763e-06,8.86468
2018-07-15,1.83,-0.85,-3.981481481481478e-06,1.0253542132736763e-06,8.86468
2018-07-16,1.97,-0.85,-3.901895206243033e-06,9.352787130564864e-07,8.87895
2018-07-17,2.1,-0.85,-5.731922398589063e-06,2.6881720430107563e-06,8.80594
2018-07-18,2.05,-0.85,-1.7968750000000006e-05,6.55737704918032e-06,8.8446
2018-07-19,1.98,-0.85,-5.376344086021507e-06,1.6778523489932893e-06,8.85321
2018-07-20,1.98,-0.85,-4.629629629629629e-06,1.6778523489932893e-06,8.9078
2018-07-21,2.25,-0.85,-4.629629629629629e-06,1.6778523489932893e-06,8.9078
2018-07-22,1.87,-0.85,-4.629629629629629e-06,1.6778523489932893e-06,8.9078
2018-07-23,1.87,-0.85,-6.133894146512445e-06,9.678668215253594e-07,8.83787
2018-07-24,1.92,-0.85,-7.877280265339968e-06,2.092846270928462e-06,8.8645
2018-07-25,1.94,-0.55,-2.291037260825781e-05,6.802721088435363e-06,8.8244
2018-07-26,1.85,-0.85,-8.475998657267539e-06,2.43664717348928e-06,8.75091
2018-07-27,1.83,-0.85,-8.922558922558918e-06,2.8464860620337668e-06,8.80369
2018-07-28,2.25,-0.85,-8.922558922558918e-06,2.8464860620337668e-06,8.80369
2018-07-29,2.25,-0.85,-8.922558922558918e-06,2.8464860620337668e-06,8.80369
2018-07-30,2.25,-0.85,-1.0074074074074078e-05,4.786324786324786e-06,8.8387
2018-07-31,1.89,-0.85,-7.462686567164179e-06,1.3456362937331755e-06,8.75262
2018-08-01,1.9,-0.85,-2.058531746031745e-05,2.011494252873558e-06,8.79573
2018-08-02,1.85,-0.85,-7.111780455153951e-06,7.797270955165686e-07,8.811
2018-08-03,1.8,-0.85,-6.965681277607882e-06,4.960317460317443e-07,8.88146
2018-08-04,2.25,-0.85,-6.965681277607882e-06,4.960317460317443e-07,8.88146
2018-08-05,1.82,-0.85,-6.965681277607882e-06,4.960317460317443e-07,8.88146
2018-08-06,1.88,-0.85,-6.034788782392615e-06,1.2538580246913567e-06,8.91524
2018-08-07,1.88,-0.85,-6.567270145544908e-06,1.8325617283950612e-06,8.93426
2018-08-08,2.0,-0.85,-2.575757575757575e-05,1.1666666666666668e-05,8.8962
2018-08-09,2.0,-0.85,-8.417508417508419e-06,3.703703703703703e-06,8.94961
2018-08-10,1.88,-0.85,-7.528556593977156e-06,2.314814814814816e-06,9.00132
2018-08-11,2.25,-0.85,-7.528556593977156e-06,2.314814814814816e-06,9.00132
2018-08-12,1.88,-0.85,-7.528556593977156e-06,2.314814814814816e-06,9.00132
2018-08-13,1.88,-0.85,-7.0110046148384825e-06,2.314814814814816e-06,9.15714
2018-08-14,1.9,-0.85,-6.859756097560975e-06,1.245210727969348e-06,9.11465
2018-08-15,1.88,-0.85,-2.0194274028629862e-05,3.1828703703703685e-06,9.16851
2018-08-16,1.89,-0.85,-6.625891946992862e-06,9.611687812379817e-07,9.16751
2018-08-17,1.87,-0.85,-6.795786612300375e-06,9.678668215253594e-07,9.1889
2018-08-18,2.25,-0.85,-6.795786612300375e-06,9.678668215253594e-07,9.1889
2018-08-19,1.88,-0.85,-6.795786612300375e-06,9.678668215253594e-07,9.1889
2018-08-20,1.88,-0.85,-6.212282570110046e-06,1.4467592592592573e-06,9.15906
2018-08-21,1.83,-0.85,-7.452574525745257e-06,1.2760109933254808e-06,9.13181
2018-08-22,1.79,-0.85,-2.256410256410256e-05,3.58422939068101e-06,9.09015
2018-08-23,1.81,-0.85,-8.520790729379687e-06,2.471332542506921e-06,9.08928
2018-08-24,2.25,-0.85,-1.1185185185185183e-05,6.068376068376069e-06,9.1305
2018-08-25,1.88,-0.85,-1.1185185185185183e-05,6.068376068376069e-06,9.1305
2018-08-26,1.88,-0.85,-1.1185185185185183e-05,6.068376068376069e-06,9.1305
2018-08-27,1.88,-0.85,-8.211041229909152e-06,3.2793209876543187e-06,9.11465
2018-08-28,1.9,-0.85,-9.036144578313253e-06,3.4482758620689637e-06,9.102
2018-08-29,1.88,-0.85,-2.6205450733752636e-05,1.1574074074074068e-05,9.12733
2018-08-30,1.82,-0.85,-9.9628503883823e-06,4.0386130811662735e-06,9.13906
2018-08-31,1.82,-0.85,-7.198509485094851e-06,8.865248226950382e-07,9.11985
2018-09-01,1.88,-0.85,-7.198509485094851e-06,8.865248226950382e-07,9.11985
2018-09-02,1.88,-0.85,-6.944444444444448e-06,2.700617283950617e-06,9.11985
2018-09-03,1.88,-0.85,-6.6840277777777805e-06,1.4467592592592573e-06,9.14893
2018-09-04,1.86,-0.85,-7.264957264957267e-06,1.5540015540015537e-06,9.09515
2018-09-05,1.85,-0.85,-2.160493827160494e-05,4.385964912280697e-06,9.07344
2018-09-06,1.88,-0.85,-5.939902166317262e-06,7.716049382716053e-07,9.05355
2018-09-07,1.88,-0.85,-6.289308176100631e-06,1.1574074074074095e-06,9.1094
2018-09-08,1.87,-0.85,-1.0188087774294672e-05,4.839334107626782e-07,9.1094
2018-09-09,1.88,-0.85,-1.0188087774294672e-05,4.839334107626782e-07,9.1094
2018-09-10,1.88,-0.85,-6.726065688329838e-06,1.6396604938271608e-06,9.06917
2018-09-11,1.8,-0.85,-7.413087934560327e-06,1.0912698412698404e-06,9.05858
2018-09-12,1.82,-0.85,-2.1151885830784916e-05,2.3640661938534315e-06,9.0557
2018-09-13,1.86,-0.85,-6.965681277607882e-06,1.0683760683760708e-06,8.96451
2018-09-14,1.84,-0.85,-7.030178326474626e-06,1.1737089201877949e-06,8.9531
2018-09-15,1.88,-0.85,-7.030178326474626e-06,1.1737089201877949e-06,8.9531
2018-09-16,1.88,-0.85,-7.030178326474626e-06,1.1737089201877949e-06,8.9531
2018-09-17,1.88,-0.85,-7.162823200559048e-06,2.1219135802469123e-06,9.0419
2018-09-18,1.83,-0.85,-8.109040717736369e-06,2.453867294856693e-06,8.90496
2018-09-19,1.86,-0.85,-2.267932489451478e-05,7.575757575757578e-06,8.905
2018-09-20,2.29,-0.85,-1.0268912529550826e-05,5.23471800067545e-06,8.86842
2018-09-21,1.86,-0.85,-6.436314363143631e-06,3.885003885003877e-07,8.76828
2018-09-22,1.96,-0.85,-6.436314363143631e-06,3.885003885003877e-07,8.76828
2018-09-23,1.96,-0.85,-6.436314363143631e-06,3.885003885003877e-07,8.76828
2018-09-24,1.96,-0.85,-5.506245890861276e-06,-4.692192192192191e-07,8.79142
2018-09-25,1.96,-0.85,-5.424063116370809e-06,-5.630630630630666e-07,8.7951
2018-09-26,2.03,-0.85,-1.652089407191448e-05,-5.500550055005566e-07,8.80636
2018-09-27,2.13,-0.85,-6.864623243933589e-06,1.8636847710330133e-06,8.8004
2018-09-28,2.13,-0.85,-8.061941251596428e-06,3.194888178913737e-06,8.8436
2018-09-29,2.13,-0.85,-8.061941251596428e-06,3.194888178913737e-06,8.8436
2018-09-30,2.13,-0.85,-8.061941251596428e-06,3.194888178913737e-06,8.8436
2018-10-01,2.13,-0.85,-8.061941251596428e-06,3.194888178913737e-06,8.89501
2018-10-02,2.13,-0.85,-8.341431810819567e-06,3.81611643592474e-06,8.952
2018-10-03,2.13,-0.85,-2.5024295432458705e-05,1.144834930777422e-05,8.9919
2018-10-04,2.13,-0.85,-7.531584062196308e-06,2.9286474973375943e-06,9.06161
2018-10-05,2.13,-0.8,-7.774538386783288e-06,3.194888178913737e-06,9.06547
2018-10-06,2.13,-0.8,-7.774538386783288e-06,3.194888178913737e-06,9.06547
2018-10-07,2.13,-0.8,-7.774538386783288e-06,3.194888178913737e-06,9.06547
2018-10-08,2.13,-0.8,-7.531584062196308e-06,2.9286474973375943e-06,9.0709
2018-10-09,2.13,-0.8,-7.1266601878846814e-06,2.4849130280440164e-06,9.08164
2018-10-10,2.14,-0.8,-1.962209302325581e-05,5.57324840764332e-06,9.0863
2018-10-11,2.14,-0.8,-7.186692506459949e-06,2.5654635527246987e-06,9.0964
2018-10-12,2.14,-0.8,-7.428940568475454e-06,2.830856334041047e-06,8.96708
2018-10-13,2.14,-0.8,-8.397932816537466e-06,4.777070063694266e-06,8.96708
2018-10-14,2.14,-0.8,-8.397932816537466e-06,4.777070063694266e-06,8.96708
2018-10-15,2.14,-0.8,-7.751937984496122e-06,3.1847133757961776e-06,8.97258
2018-10-16,2.14,-0.8,-7.994186046511627e-06,3.450106157112529e-06,8.95188
2018-10-17,2.14,-0.8,-2.49515503875969e-05,1.141188959660298e-05,8.91943
2018-10-18,2.14,-0.8,-8.23643410852713e-06,3.715498938428877e-06,8.97038
2018-10-19,2.14,-0.8,-8.397932816537466e-06,3.89242745930644e-06,9.0343
2018-10-20,2.15,-0.8,-8.454106280193238e-06,4.850088183421515e-06,9.0343
2018-10-21,2.15,-0.8,-8.454106280193238e-06,4.850088183421515e-06,9.0343
2018-10-22,2.15,-0.8,-8.373590982286633e-06,3.880070546737212e-06,8.98517
2018-10-23,2.15,-0.8,-8.373590982286633e-06,3.880070546737212e-06,9.0159
2018-10-24,2.15,-0.8,-2.634099616858237e-05,1.2433862433862436e-05,9.01598
2018-10-25,2.15,-0.8,-8.700510855683273e-06,4.056437389770724e-06,9.10199
2018-10-26,2.14,-0.8,-7.845020813320524e-06,3.096249115357395e-06,9.1299
2018-10-27,2.14,-0.8,-8.565481908421392e-06,4.777070063694266e-06,9.1299
2018-10-28,2.14,-0.8,-8.565481908421392e-06,4.777070063694266e-06,9.1299
2018-10-29,2.14,-0.8,-7.524815882164585e-06,2.742392073602264e-06,9.13065
2018-10-30,2.15,-0.8,-7.822477650063859e-06,3.0864197530864213e-06,9.13822
2018-10-31,2.15,-0.8,-2.2030651340996167e-05,7.671957671957662e-06,9.17696
2018-11-01,2.15,-0.8,-6.864623243933589e-06,2.0282186948853605e-06,9.13079
2018-11-02,2.15,-0.8,-7.045675413022353e-06,2.5573192239858875e-06,9.04702
2018-11-03,2.15,-0.8,-7.045675413022353e-06,2.5573192239858875e-06,9.04702
2018-11-04,2.15,-0.8,-7.045675413022353e-06,2.5573192239858875e-06,9.04702
2018-11-05,2.15,-0.8,-7.531584062196308e-06,3.0864197530864213e-06,9.06194
2018-11-06,2.15,-0.8,-7.3696145124716574e-06,2.910052910052906e-06,9.06515
2018-11-07,2.15,-0.8,-2.235179786200195e-05,8.99470899470899e-06,9.00314
2018-11-08,2.15,-0.8,-7.352941176470587e-06,3.0864197530864213e-06,9.02063
2018-11-09,2.15,-0.8,-7.4346405228758145e-06,3.1746031746031725e-06,9.02915
2018-11-10,2.15,-0.8,-8.169934640522875e-06,4.850088183421515e-06,9.02915
2018-11-11,2.15,-0.8,-8.169934640522875e-06,4.850088183421515e-06,9.02915
2018-11-12,2.15,-0.8,-7.4346405228758145e-06,3.1746031746031725e-06,9.08201
2018-11-13,2.15,-0.8,-7.516339869281047e-06,3.262786596119927e-06,9.1196
2018-11-14,2.15,-0.8,-2.549019607843137e-05,1.2962962962962956e-05,9.05423
2018-11-15,2.16,-0.8,-8.390355164548715e-06,4.219409282700426e-06,9.05999
2018-11-16,2.16,-0.8,-7.983056370153147e-06,3.77988748241913e-06,9.05678
2018-11-17,2.16,-0.8,-8.227435646790487e-06,4.9226441631504935e-06,9.05678
2018-11-18,2.16,-0.8,-8.227435646790487e-06,4.9226441631504935e-06,9.05678
2018-11-19,2.16,-0.8,-8.308895405669605e-06,4.131504922644164e-06,9.0161
2018-11-20,2.16,-0.8,-8.308895405669605e-06,4.131504922644164e-06,9.0126
2018-11-21,2.16,-0.8,-2.37047898338221e-05,1.10759493670886e-05,9.08599
2018-11-22,2.16,-0.8,-8.227435646790487e-06,4.043600562587904e-06,9.0354
2018-11-23,2.16,-0.8,-8.06451612903226e-06,3.867791842475389e-06,9.03308
2018-11-24,2.16,-0.8,-8.06451612903226e-06,3.867791842475389e-06,9.03308
2018-11-25,2.16,-0.8,-8.06451612903226e-06,3.867791842475389e-06,9.03308
2018-11-26,2.16,-0.8,-8.23643410852713e-06,3.867791842475389e-06,9.08293
2018-11-27,2.16,-0.8,-7.466281310211943e-06,2.90084388185654e-06,9.08444
2018-11-28,2.15,-0.8,-2.181372549019609e-05,8.99470899470899e-06,9.09928
2018-11-29,2.18,-0.8,-7.70712909441233e-06,3.3193570929420007e-06,9.02308
2018-11-30,2.18,-0.8,-7.3696145124716574e-06,3.144654088050314e-06,9.06723
2018-12-01,2.18,-0.8,-8.341431810819567e-06,5.066387141858838e-06,9.06723
2018-12-02,2.18,-0.8,-8.341431810819567e-06,5.066387141858838e-06,9.06723
2018-12-03,2.18,-0.8,-6.721736313573049e-06,2.4458420684835805e-06,9.06763
2018-12-04,2.18,-0.8,-7.3696145124716574e-06,3.144654088050314e-06,8.99332
2018-12-05,2.18,-1.03,-2.6967930029154517e-05,1.4675052410901464e-05,9.0333
2018-12-06,2.18,-0.8,-8.989310009718171e-06,4.891684136967154e-06,8.98486
2018-12-07,2.18,-0.8,-8.341431810819567e-06,4.192872117400418e-06,8.98945
2018-12-08,2.18,-0.8,-1.1661807580174927e-05,2.5331935709294225e-06,8.98945
2018-12-09,2.18,-0.8,-1.1661807580174927e-05,2.5331935709294225e-06,8.98945
2018-12-10,2.18,-0.8,-9.23226433430515e-06,5.153738644304683e-06,9.02167
2018-12-11,2.17,-0.8,-9.178037686809617e-06,5.082369435681738e-06,9.08167
2018-12-12,2.17,-0.8,-2.5828460038986347e-05,1.3406940063091472e-05,9.07965
2018-12-13,2.17,-0.8,-8.860153256704978e-06,4.3813529617946025e-06,9.08579
2018-12-14,2.17,-0.8,-9.285489455461125e-06,4.556607080266386e-06,9.0647
2018-12-15,2.17,-0.8,-9.285489455461125e-06,4.556607080266386e-06,9.0647
2018-12-16,2.17,-0.8,-1.0707635009310987e-05,4.118471784086925e-06,9.0647
2018-12-17,2.17,-0.8,-8.457479826194908e-06,3.329828250963896e-06,9.05676
2018-12-18,2.28,-0.8,-9.18336369156041e-06,4.488482384823846e-06,9.0605
2018-12-19,2.28,-0.8,-2.868852459016394e-05,1.4735772357723573e-05,9.04746
2018-12-20,2.43,-0.8,-9.057971014492752e-06,5.264010366051182e-06,9.09466
2018-12-21,2.43,-0.8,2.189009661835748e-06,-6.802721088435369e-06,8.97722
2018-12-22,2.43,-1.9,-2.51256281407035e-06,-8.827340459993518e-06,8.97722
2018-12-23,2.43,-1.9,-2.51256281407035e-06,-8.827340459993518e-06,8.97722
2018-12-24,2.43,-1.9,-1.1795086543830262e-05,6.802721088435376e-06,9.04036
2018-12-25,2.43,-1.9,-1.1795086543830262e-05,6.802721088435376e-06,9.04666
2018-12-26,2.43,-1.9,-1.1795086543830262e-05,6.802721088435376e-06,9.05856
2018-12-27,2.43,-1.9,-1.1795086543830262e-05,6.802721088435376e-06,9.059
2018-12-28,2.43,-0.41,-9.07314349525404e-07,-5.830903790087464e-06,8.99696
2018-12-29,2.43,-1.9,-7.986994628216004e-06,-2.1865889212827984e-06,8.99696
2018-12-30,2.43,-1.9,-1.0814249363867688e-05,6.721736313573049e-06,8.99696
2018-12-31,2.43,-1.9,-5.866553576477242e-06,2.429543245869797e-07,8.97906
2019-01-01,2.43,-1.9,-1.1874469889737069e-05,5.50696469063816e-06,8.8584
2019-01-02,2.43,-1.9,-9.11789652247668e-06,-8.989310009718161e-06,8.88689
2019-01-03,2.35,-0.8,-7.94753086419753e-06,3.980099502487564e-06,9.00686
2019-01-04,2.35,-0.8,-8.487654320987656e-06,4.560530679933666e-06,8.99816
2019-01-05,2.35,-0.8,-1.0416666666666666e-05,1.6583747927031524e-06,8.99816
2019-01-06,2.35,-0.8,-1.0416666666666666e-05,1.6583747927031524e-06,8.99816
2019-01-07,2.35,-0.8,-8.101851851851854e-06,4.1459369817578766e-06,8.9415
2019-01-08,2.35,-0.8,-8.101851851851854e-06,4.1459369817578766e-06,8.92
2019-01-09,2.34,-0.45,-2.5301764159702875e-05,1.3473053892215576e-05,8.9022
2019-01-10,2.34,-0.8,-8.820798514391825e-06,4.906852960745177e-06,8.8629
2019-01-11,2.33,-0.8,-8.535071384233398e-06,4.58792125458792e-06,8.8792
2019-01-12,2.33,-0.8,-8.535071384233398e-06,4.58792125458792e-06,8.8792
2019-01-13,2.33,-0.8,-8.535071384233398e-06,4.58792125458792e-06,8.8792
2019-01-14,2.33,-0.8,-8.767846058348849e-06,4.8381715048381735e-06,8.9336
2019-01-15,2.33,-0.8,-8.767846058348849e-06,4.8381715048381735e-06,8.93456
2019-01-16,2.33,-0.38,-2.793296089385476e-05,1.626626626626628e-05,8.9684
2019-01-17,2.33,-0.8,-9.078212290502794e-06,5.171838505171839e-06,9.0054
2019-01-18,2.33,-0.8,-8.690254500310367e-06,4.754754754754755e-06,9.01371
2019-01-19,2.33,-0.8,-1.1574074074074072e-05,2.7527527527527525e-06,9.01371
2019-01-20,2.33,-0.8,-1.1574074074074072e-05,2.7527527527527525e-06,9.01371
2019-01-21,2.33,-0.8,-9.25925925925926e-06,5.255255255255255e-06,9.01706
2019-01-22,2.33,-0.8,-9.5679012345679e-06,5.588922255588922e-06,9.02276
2019-01-23,2.33,-0.8,-2.9629629629629627e-05,1.7767767767767766e-05,9.0154
2019-01-24,2.33,-0.8,-1.0942760942760942e-05,6.923590256923592e-06,9.01497
2019-01-25,2.35,-0.8,-1.1033950617283952e-05,7.296849087893865e-06,9.0625
2019-01-26,2.35,-0.8,-9.25925925925926e-06,6.218905472636816e-06,9.0625
2019-01-27,2.35,-0.8,-9.25925925925926e-06,6.218905472636816e-06,9.0625
2019-01-28,2.35,-0.8,-1.1033950617283952e-05,7.296849087893865e-06,9.03116
2019-01-29,2.35,-0.8,-1.0802469135802469e-05,7.048092868988394e-06,9.0537
2019-01-30,2.35,-0.8,-3.3101851851851855e-05,2.1890547263681592e-05,9.0536
2019-01-31,2.35,-0.8,-1.033950617283951e-05,6.550580431177445e-06,9.01731
2019-02-01,2.35,-0.8,-1.0030864197530866e-05,6.218905472636816e-06,9.05196
2019-02-02,2.35,-0.8,-1.0030864197530866e-05,6.218905472636816e-06,9.05196
2019-02-03,2.35,-0.8,-9.25925925925926e-06,6.218905472636816e-06,9.05196
2019-02-04,2.35,-0.8,-1.0262345679012347e-05,6.467661691542287e-06,9.06274
2019-02-05,2.35,-0.8,-1.0879629629629632e-05,7.131011608623548e-06,9.10659
2019-02-06,2.35,-0.8,-3.3564814814814815e-05,2.238805970149254e-05,9.11688
2019-02-07,2.35,-0.6,-1.0648148148148151e-05,6.8822553897180764e-06,9.2045
2019-02-08,2.35,-0.6,-9.25925925925926e-06,5.38971807628524e-06,9.2609
2019-02-09,2.35,-0.6,-9.25925925925926e-06,5.38971807628524e-06,9.2609
2019-02-10,2.35,-0.6,-9.25925925925926e-06,5.38971807628524e-06,9.2609
2019-02-11,2.35,-0.6,-8.873456790123455e-06,4.975124378109455e-06,9.27256
2019-02-12,2.35,-0.6,-7.098765432098769e-06,3.06799336650083e-06,9.302
2019-02-13,2.35,-0.6,-2.615740740740742e-05,1.4427860696517414e-05,9.24522
2019-02-14,2.35,-0.6,-9.953703703703704e-06,6.135986733001656e-06,9.25752
2019-02-15,2.35,-0.6,-1.0030864197530866e-05,6.218905472636816e-06,9.2968
2019-02-16,2.35,-0.6,-1.0030864197530866e-05,6.218905472636816e-06,9.2968
2019-02-17,2.35,-0.6,-1.0030864197530866e-05,6.218905472636816e-06,9.2968
2019-02-18,2.35,-0.6,-9.953703703703704e-06,6.135986733001656e-06,9.25599
